2026-05-13 21:50:17 | INFO | src.config | run=2bb0f6d0 | Logging configured | level=INFO file=logs\ma_rag_20260513_215017.log run_id=2bb0f6d0
2026-05-13 21:50:17 | INFO | __main__ | run=2bb0f6d0 | Initializing workflow for single-question test...
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 102: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 103: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 104: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 105: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 106: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 107: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 108: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 109: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 110: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 111: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 112: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 113: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 114: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 115: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 116: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 117: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 118: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 119: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 120: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 121: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 122: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 123: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 124: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 125: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 126: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 127: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 128: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 129: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 130: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 131: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 132: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 133: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 134: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 135: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 136: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 137: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 138: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 139: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 140: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 141: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 142: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 143: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 144: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 145: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 146: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 147: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 148: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 149: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 150: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 151: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 152: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 153: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 154: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 155: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 156: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 157: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 158: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 159: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 160: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 161: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 162: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 163: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 164: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 165: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 166: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 167: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 168: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 169: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 170: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 171: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 172: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 173: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 174: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 175: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 176: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 177: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 178: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 179: 4 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 180: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 181: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 182: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 183: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 184: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 185: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 186: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 187: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 188: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 189: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 190: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 191: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 192: 4 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 193: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 194: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 195: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 196: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 197: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 198: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 199: 4 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 200: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 201: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 202: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 203: 4 claims from 2 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 204: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 205: 4 claims from 2 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 206: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 207: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 208: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 209: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 210: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 211: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 212: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 213: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 214: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 215: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 216: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 217: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 218: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 219: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 220: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 221: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 222: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 223: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 224: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 225: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 226: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 227: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 228: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 229: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 230: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 231: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 232: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 233: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 234: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 235: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 236: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 237: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 238: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 239: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 240: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 241: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 242: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 243: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 244: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 245: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 246: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 247: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 248: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 249: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 250: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 251: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 252: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 253: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 254: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 255: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 256: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 257: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 258: 3 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 259: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 260: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 261: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 262: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 263: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 264: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 265: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 266: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 267: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 268: 2 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 269: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 270: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 271: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 272: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Cluster 273: 1 claims from 1 studies
2026-05-13 21:54:58 | INFO | src.epistemic.applicability_scorer | run=2bb0f6d0 | ApplicabilityScorer initialised: w_pop=0.50, w_int=0.20, w_lex=0.30
2026-05-13 21:54:59 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Refined applicability scores for 15 evidence items using extracted population claims
2026-05-13 21:54:59 | INFO | src.nodes.claim_clustering | run=2bb0f6d0 | Updated applicability scores via claim-based population profiling
2026-05-13 21:54:59 | INFO | src.core.registry | run=2bb0f6d0 | Cross-encoder selected | backend=sentence-transformers model=cross-encoder/nli-deberta-v3-base device=cpu
2026-05-13 21:55:03 | INFO | src.core.registry | run=2bb0f6d0 | LLM selected | backend=vertex role=fast model=gemini-2.5-flash-lite temp=0.00 json=True
2026-05-13 21:55:04 | INFO | src.nodes.conflict_analysis | run=2bb0f6d0 | NLI_DEBUG {"pmid": "32847417", "claim_text": "The prevalence of CRSwNP was 1-2.6%.", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus and osteoarthritis, two weeks post-emergency cardiac catheterization with stenting for unstable angina pectoris', intervention 'aspirin, clopidogrel, and metoprolol', and outcome 'decreased urinary output, malaise, elevated serum creatinine, and purplish discoloration of the feet', the most likely diagnosis is Intervention is supported.", "nli_raw_probs": {"ENTAILMENT": 0.0003, "NEUTRAL": 0.0035, "CONTRADICTION": 0.9962}, "nli_label": "CONTRADICTION", "nli_confidence": 0.996, "computed_stance": -0.996, "claim_confidence": 0.52}
2026-05-13 21:55:04 | INFO | src.nodes.conflict_analysis | run=2bb0f6d0 | NLI_DEBUG {"pmid": "32847417", "claim_text": "Prevalence of CRSwNP was greater in men.", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus and osteoarthritis, two weeks post-emergency cardiac catheterization with stenting for unstable angina pectoris', intervention 'aspirin, clopidogrel, and metoprolol', and outcome 'decreased urinary output, malaise, elevated serum creatinine, and purplish discoloration of the feet', the most likely diagnosis is Intervention is supported.", "nli_raw_probs": {"ENTAILMENT": 0.0003, "NEUTRAL": 0.0025, "CONTRADICTION": 0.9972}, "nli_label": "CONTRADICTION", "nli_confidence": 0.997, "computed_stance": -0.997, "claim_confidence": 0.52}
2026-05-13 21:55:05 | INFO | src.nodes.conflict_analysis | run=2bb0f6d0 | NLI_DEBUG {"pmid": "32847417", "claim_text": "CRSwNP is fairly prevalent in the general population.", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus and osteoarthritis, two weeks post-emergency cardiac catheterization with stenting for unstable angina pectoris', intervention 'aspirin, clopidogrel, and metoprolol', and outcome 'decreased urinary output, malaise, elevated serum creatinine, and purplish discoloration of the feet', the most likely diagnosis is Intervention is supported.", "nli_raw_probs": {"ENTAILMENT": 0.0006, "NEUTRAL": 0.0028, "CONTRADICTION": 0.9967}, "nli_label": "CONTRADICTION", "nli_confidence": 0.997, "computed_stance": -0.997, "claim_confidence": 0.52}
2026-05-13 21:55:05 | INFO | src.nodes.conflict_analysis | run=2bb0f6d0 | NLI_DEBUG {"pmid": "32847417", "claim_text": "The prevalence of CRSwNP was 1-2.6%.", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus and osteoarthritis, two weeks post-emergency cardiac catheterization with stenting for unstable angina pectoris', intervention 'aspirin, clopidogrel, and metoprolol', and outcome 'decreased urinary output, malaise, elevated serum creatinine, and purplish discoloration of the feet', the most likely diagnosis is Intervention is not supported.", "nli_raw_probs": {"ENTAILMENT": 0.9891, "NEUTRAL": 0.0003, "CONTRADICTION": 0.0106}, "nli_label": "ENTAILMENT", "nli_confidence": 0.989, "computed_stance": 0.989, "claim_confidence": 0.52}
2026-05-13 21:55:05 | INFO | src.nodes.conflict_analysis | run=2bb0f6d0 | NLI_DEBUG {"pmid": "32847417", "claim_text": "Prevalence of CRSwNP was greater in men.", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus and osteoarthritis, two weeks post-emergency cardiac catheterization with stenting for unstable angina pectoris', intervention 'aspirin, clopidogrel, and metoprolol', and outcome 'decreased urinary output, malaise, elevated serum creatinine, and purplish discoloration of the feet', the most likely diagnosis is Intervention is not supported.", "nli_raw_probs": {"ENTAILMENT": 0.3063, "NEUTRAL": 0.0008, "CONTRADICTION": 0.6929}, "nli_label": "CONTRADICTION", "nli_confidence": 0.693, "computed_stance": -0.693, "claim_confidence": 0.52}
2026-05-13 21:58:15 | INFO | src.nodes.conflict_analysis | run=2bb0f6d0 | Conflict Analysis complete | best=Intervention is not supported score=0.432 state=CONTESTED shift=False
2026-05-13 21:58:15 | INFO | src.nodes.uncertainty_propagation | run=2bb0f6d0 | Uncertainty Propagation Input: 15 items
2026-05-13 21:58:15 | INFO | src.epistemic.dempster_shafer | run=2bb0f6d0 | DempsterShaferIntegrator initialised: gamma=0.90, k_threshold=0.50, k_abstain=0.80, conflict_scaling=4.0, refine_discount=0.70
2026-05-13 21:58:15 | INFO | src.epistemic.epistemic_state_classifier | run=2bb0f6d0 | EpistemicStateClassifier initialised: falsified_bf_min=0.60, falsified_bt_max=0.10
2026-05-13 21:58:15 | INFO | src.epistemic.calibrated_abstention | run=2bb0f6d0 | CalibratedAbstention initialised: k_abstain=0.80, full_belief_min=0.70, min_belief=0.10, qualified_conflict_max=0.50
2026-05-13 21:58:15 | INFO | src.nodes.uncertainty_propagation | run=2bb0f6d0 | Fusing evidence pool: 15 items
2026-05-13 21:58:15 | INFO | src.nodes.uncertainty_propagation | run=2bb0f6d0 | Item 32847417 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-13 21:58:15 | INFO | src.nodes.uncertainty_propagation | run=2bb0f6d0 | Item 38986670 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-13 21:58:15 | INFO | src.nodes.uncertainty_propagation | run=2bb0f6d0 | Item 39207323 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-13 21:58:15 | INFO | src.nodes.uncertainty_propagation | run=2bb0f6d0 | Item 34735046 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-13 21:58:15 | INFO | src.nodes.uncertainty_propagation | run=2bb0f6d0 | Item 40371586 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
