2026-05-14 10:42:44 | INFO | src.config | run=4d16086a | Logging configured | level=INFO file=logs\ma_rag_20260514_104244.log run_id=4d16086a
2026-05-14 10:42:44 | INFO | __main__ | run=4d16086a | Initializing workflow for single-question test...
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 76: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 77: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 78: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 79: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 80: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 81: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 82: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 83: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 84: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 85: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 86: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 87: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 88: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 89: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 90: 3 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 91: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 92: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 93: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 94: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 95: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 96: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 97: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 98: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 99: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 100: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 101: 2 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 102: 2 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 103: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 104: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 105: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 106: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 107: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 108: 2 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 109: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 110: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 111: 4 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 112: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 113: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 114: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 115: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 116: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 117: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 118: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 119: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 120: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 121: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 122: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 123: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 124: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 125: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 126: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 127: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 128: 3 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 129: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 130: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 131: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 132: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 133: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 134: 2 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 135: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 136: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 137: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 138: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 139: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 140: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 141: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 142: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 143: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 144: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 145: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 146: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 147: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 148: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 149: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 150: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 151: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 152: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 153: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 154: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.nodes.claim_clustering | run=4d16086a | Cluster 155: 1 claims from 1 studies
2026-05-14 10:50:29 | INFO | src.epistemic.applicability_scorer | run=4d16086a | ApplicabilityScorer initialised: w_pop=0.50, w_int=0.20, w_lex=0.30
2026-05-14 10:50:31 | INFO | src.nodes.claim_clustering | run=4d16086a | Refined applicability scores for 10 evidence items using extracted population claims
2026-05-14 10:50:31 | INFO | src.nodes.claim_clustering | run=4d16086a | Updated applicability scores via claim-based population profiling
2026-05-14 10:50:31 | INFO | src.core.registry | run=4d16086a | Cross-encoder selected | backend=sentence-transformers model=cross-encoder/nli-deberta-v3-base device=cpu
2026-05-14 10:50:36 | INFO | src.core.registry | run=4d16086a | LLM selected | backend=vertex role=fast model=gemini-2.5-flash-lite temp=0.00 json=True
2026-05-14 10:50:39 | INFO | src.nodes.conflict_analysis | run=4d16086a | NLI_DEBUG {"pmid": "35273009", "claim_text": "Medications are a common cause of AKI", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus, osteoarthritis, and recent cardiac catheterization with stenting for unstable angina, presenting with decreased urinary output, malaise, and purplish discoloration of the feet.', intervention 'Evaluation of symptoms and laboratory findings, including renal biopsy showing intravascular spindle-shaped vacuoles.', and outcome 'Most likely cause of the patient's symptoms.', the most likely diagnosis is Cholesterol Embolism Syndrome.", "nli_raw_probs": {"ENTAILMENT": 0.0027, "NEUTRAL": 0.0008, "CONTRADICTION": 0.9965}, "nli_label": "CONTRADICTION", "nli_confidence": 0.997, "computed_stance": -0.997, "claim_confidence": 0.52}
2026-05-14 10:50:39 | INFO | src.nodes.conflict_analysis | run=4d16086a | NLI_DEBUG {"pmid": "35273009", "claim_text": "Medications are a common cause of AKI, especially for patients admitted to hospital wards and the intensive care unit", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus, osteoarthritis, and recent cardiac catheterization with stenting for unstable angina, presenting with decreased urinary output, malaise, and purplish discoloration of the feet.', intervention 'Evaluation of symptoms and laboratory findings, including renal biopsy showing intravascular spindle-shaped vacuoles.', and outcome 'Most likely cause of the patient's symptoms.', the most likely diagnosis is Cholesterol Embolism Syndrome.", "nli_raw_probs": {"ENTAILMENT": 0.0029, "NEUTRAL": 0.0008, "CONTRADICTION": 0.9963}, "nli_label": "CONTRADICTION", "nli_confidence": 0.996, "computed_stance": -0.996, "claim_confidence": 0.52}
2026-05-14 10:50:40 | INFO | src.nodes.conflict_analysis | run=4d16086a | NLI_DEBUG {"pmid": "35273009", "claim_text": "Medications are a common cause of AKI", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus, osteoarthritis, and recent cardiac catheterization with stenting for unstable angina, presenting with decreased urinary output, malaise, and purplish discoloration of the feet.', intervention 'Evaluation of symptoms and laboratory findings, including renal biopsy showing intravascular spindle-shaped vacuoles.', and outcome 'Most likely cause of the patient's symptoms.', the most likely diagnosis is Acute Interstitial Nephritis.", "nli_raw_probs": {"ENTAILMENT": 0.001, "NEUTRAL": 0.0038, "CONTRADICTION": 0.9952}, "nli_label": "CONTRADICTION", "nli_confidence": 0.995, "computed_stance": -0.995, "claim_confidence": 0.52}
2026-05-14 10:50:40 | INFO | src.nodes.conflict_analysis | run=4d16086a | NLI_DEBUG {"pmid": "35273009", "claim_text": "Medications are a common cause of AKI, especially for patients admitted to hospital wards and the intensive care unit", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus, osteoarthritis, and recent cardiac catheterization with stenting for unstable angina, presenting with decreased urinary output, malaise, and purplish discoloration of the feet.', intervention 'Evaluation of symptoms and laboratory findings, including renal biopsy showing intravascular spindle-shaped vacuoles.', and outcome 'Most likely cause of the patient's symptoms.', the most likely diagnosis is Acute Interstitial Nephritis.", "nli_raw_probs": {"ENTAILMENT": 0.0011, "NEUTRAL": 0.0036, "CONTRADICTION": 0.9953}, "nli_label": "CONTRADICTION", "nli_confidence": 0.995, "computed_stance": -0.995, "claim_confidence": 0.52}
2026-05-14 10:50:41 | INFO | src.nodes.conflict_analysis | run=4d16086a | NLI_DEBUG {"pmid": "35273009", "claim_text": "Medications are a common cause of AKI", "hypothesis": "For a patient with population '61-year-old man with type 2 diabetes mellitus, osteoarthritis, and recent cardiac catheterization with stenting for unstable angina, presenting with decreased urinary output, malaise, and purplish discoloration of the feet.', intervention 'Evaluation of symptoms and laboratory findings, including renal biopsy showing intravascular spindle-shaped vacuoles.', and outcome 'Most likely cause of the patient's symptoms.', the most likely diagnosis is Drug-Induced Thrombotic Microangiopathy.", "nli_raw_probs": {"ENTAILMENT": 0.0003, "NEUTRAL": 0.0039, "CONTRADICTION": 0.9959}, "nli_label": "CONTRADICTION", "nli_confidence": 0.996, "computed_stance": -0.996, "claim_confidence": 0.52}
2026-05-14 10:56:24 | INFO | src.nodes.conflict_analysis | run=4d16086a | Conflict Analysis complete | best=Cholesterol Embolism Syndrome score=-0.876 state=EVOLVING shift=True
2026-05-14 10:56:24 | INFO | src.nodes.conflict_analysis | run=4d16086a | Temporal shift detected | candidate=Cholesterol Embolism Syndrome slope=-0.0640 r2=0.806 p=0.03858288064460896
2026-05-14 10:56:24 | INFO | src.nodes.conflict_analysis | run=4d16086a | Temporal shift detected | candidate=Acute Interstitial Nephritis slope=-0.0401 r2=0.837 p=0.029433733976275453
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Uncertainty Propagation Input: 10 items
2026-05-14 10:56:24 | INFO | src.epistemic.dempster_shafer | run=4d16086a | DempsterShaferIntegrator initialised: gamma=0.90, k_threshold=0.50, k_abstain=0.80, conflict_scaling=4.0, refine_discount=0.70
2026-05-14 10:56:24 | INFO | src.epistemic.epistemic_state_classifier | run=4d16086a | EpistemicStateClassifier initialised: falsified_bf_min=0.60, falsified_bt_max=0.10
2026-05-14 10:56:24 | INFO | src.epistemic.calibrated_abstention | run=4d16086a | CalibratedAbstention initialised: k_abstain=0.80, full_belief_min=0.70, min_belief=0.10, qualified_conflict_max=0.50
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Fusing evidence pool: 10 items
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 35273009 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 34051308 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 34972976 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 37294145 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 37470680 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 40423970 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 39082758 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 40390062 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 33832292 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | INFO | src.nodes.uncertainty_propagation | run=4d16086a | Item 40814717 Mass: True=0.000, False=0.000, U=1.000 (Stance=EvidenceStance.NEUTRAL)
2026-05-14 10:56:24 | ERROR | __main__ | run=4d16086a | Error running single-question test: 'dict' object has no attribute 'stance'
Traceback (most recent call last):
  File "D:\dialetic_rag\test_single_question.py", line 74, in main
    result = await workflow.ainvoke(initial_state)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\dialetic_rag\env\Lib\site-packages\langgraph\pregel\main.py", line 3161, in ainvoke
    async for chunk in self.astream(
  File "D:\dialetic_rag\env\Lib\site-packages\langgraph\pregel\main.py", line 2974, in astream
    async for _ in runner.atick(
  File "D:\dialetic_rag\env\Lib\site-packages\langgraph\pregel\_runner.py", line 304, in atick
    await arun_with_retry(
  File "D:\dialetic_rag\env\Lib\site-packages\langgraph\pregel\_retry.py", line 138, in arun_with_retry
    return await task.proc.ainvoke(task.input, config)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\dialetic_rag\env\Lib\site-packages\langgraph\_internal\_runnable.py", line 705, in ainvoke
    input = await asyncio.create_task(
            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\dialetic_rag\env\Lib\site-packages\langgraph\_internal\_runnable.py", line 473, in ainvoke
    ret = await self.afunc(*args, **kwargs)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\dialetic_rag\src\nodes\response_generation.py", line 72, in response_generation_node
    support = [item for item in evidence_pool if item.stance == EvidenceStance.SUPPORT]
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\dialetic_rag\src\nodes\response_generation.py", line 72, in <listcomp>
    support = [item for item in evidence_pool if item.stance == EvidenceStance.SUPPORT]
                                                 ^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'stance'
During task with name 'response_generation' and id '43bd6f0e-6d73-81d3-f431-9e2ec2a9a0cd'
